"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT16","WT16_ATTRIBUTES"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2017-09-28","1.34",",,W",,,,,"0.00",",,W,2400",,,,,,,"88",",,W","63",",,W","  270",",,W","  280",",,W","10.1",",,W","14.1",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2017-09-29","1.12",",,W",,,,,"0.00",",,W,2400",,,,,,,"89",",,W","64",",,W","  280",",,W","  280",",,W","8.9",",,W","15.0",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2017-09-30","1.57",",,W",,,,,"0.00",",,W,2400",,,,,,,"82",",,W","64",",,W","  150",",,W","  280",",,W","8.1",",,W","14.1",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2017-10-01","2.01",",,W",,,,,"0.00",",,W,2400",,,,,,,"78",",,W","66",",,W","  280",",,W","  280",",,W","8.9",",,W","16.1",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2017-10-02","1.12",",,W",,,,,"0.00",",,W,2400",,,,,,,"79",",,W","64",",,W","  270",",,W","  270",",,W","12.1",",,W","19.0",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2017-10-03","2.01",",,W",,,,,"0.00",",,W,2400",,,,,,,"78",",,W","64",",,W","  270",",,W","  150",",,W","10.1",",,W","17.0",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2017-10-04","1.12",",,W",,,,,"0.00",",,W,2400",,,,,,,"79",",,W","59",",,W","  280",",,W","  270",",,W","8.9",",,W","14.1",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2017-10-05","0.89",",,W",,,,,"0.00",",,W,2400",,,,,,,"85",",,W","59",",,W","  280",",,W","  280",",,W","8.9",",,W","13.0",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2017-10-06","0.89",",,W",,,,,"0.00",",,W,2400",,,,,,,"92",",,W","60",",,W","  280",",,W","  270",",,W","8.1",",,W","12.1",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2017-10-07","1.12",",,W",,,,,"0.00",",,W,2400",,,,,,,"96",",,W","63",",,W","  280",",,W","  270",",,W","8.9",",,W","14.1",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2017-10-08","2.68",",,W",,,,,"0.00",",,W,2400",,,,,,,"82",",,W","63",",,W","  270",",,W","  280",",,W","8.1",",,W","13.0",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2017-10-09","1.57",",,W",,,,,"0.00",",,W,2400",,,,,,,"87",",,W","65",",,W","  270",",,W","  280",",,W","8.9",",,W","14.1",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2017-10-10","1.34",",,W",,,,,"0.00",",,W,2400",,,,,,,"88",",,W","60",",,W","  280",",,W","  270",",,W","8.9",",,W","15.0",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2017-10-11","1.34",",,W",,,,,"0.00",",,W,2400",,,,,,,"76",",,W","62",",,W","  270",",,W","  270",",,W","8.1",",,W","13.0",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2017-10-12","1.34",",,W",,,,,"0.00",",,W,2400",,,,,,,"78",",,W","63",",,W","  270",",,W","  280",",,W","10.1",",,W","16.1",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2017-10-13","1.12",",,W",,,,,"0.00",",,W,2400",,,,,,,"78",",,W","59",",,W","  270",",,W","  270",",,W","8.1",",,W","14.1",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2017-10-14","0.67",",,W",,,,,"0.00",",,W,2400",,,,,,,"87",",,W","59",",,W","  270",",,W","  280",",,W","8.1",",,W","11.0",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2017-10-15","2.46",",,W",,,,,"0.00",",,W,2400",,,,,,,"96",",,W","62",",,W","  270",",,W","  270",",,W","8.1",",,W","12.1",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2017-10-16","1.12",",,W",,,,,"0.00",",,W,2400",,,,,,,"96",",,W","66",",,W","  280",",,W","  270",",,W","10.1",",,W","16.1",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2017-10-17","0.67",",,W",,,,,"0.00",",,W,2400",,,,,,,"94",",,W","66",",,W","  270",",,W","  280",",,W","6.9",",,W","12.1",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2017-10-18","0.89",",,W",,,,,"0.00",",,W,2400",,,,,,,"86",",,W","67",",,W","  270",",,W","  280",",,W","8.9",",,W","14.1",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2017-10-19","0.67",",,W",,,,,"0.00",",,W,2400",,,,,,,"78",",,W","64",",,W","  270",",,W","  280",",,W","8.9",",,W","15.0",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2017-10-20","2.01",",,W",,,,,"0.10",",,W,2400",,,,,,,"75",",,W","64",",,W","   10",",,W","  340",",,W","8.9",",,W","14.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2017-10-21","0.89",",,W",,,,,"0.00",",,W,2400",,,,,,,"78",",,W","60",",,W","  280",",,W","  280",",,W","10.1",",,W","15.0",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2017-10-22","0.67",",,W",,,,,"0.00",",,W,2400",,,,,,,"93",",,W","62",",,W","  280",",,W","  270",",,W","8.1",",,W","11.0",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2017-10-23","1.12",",,W",,,,,"0.00",",,W,2400",,,,,,,"102",",,W","67",",,W","  270",",,W","  270",",,W","8.1",",,W","11.0",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2017-10-24","0.45",",,W",,,,,"0.00",",,W,2400",,,,,,,"104",",,W","68",",,W","  270",",,W","  270",",,W","6.9",",,W","11.0",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2017-10-25","0.89",",,W",,,,,"0.00",",,W,2400",,,,,,,"100",",,W","69",",,W","  280",",,W","  260",",,W","8.1",",,W","13.0",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2017-10-26","1.34",",,W",,,,,"0.00",",,W,2400",,,,,,,"93",",,W","66",",,W","  270",",,W","  270",",,W","8.9",",,W","14.1",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2017-10-27","1.12",",,W",,,,,"0.00",",,W,2400",,,,,,,"86",",,W","63",",,W","  270",",,W","  270",",,W","8.1",",,W","13.0",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2017-10-28","1.57",",,W",,,,,"0.00",",,W,2400",,,,,,,"80",",,W","62",",,W","  270",",,W","  280",",,W","8.1",",,W","12.1",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2017-10-29","1.12",",,W",,,,,"0.00",",,W,2400",,,,,,,"73",",,W","62",",,W","  270",",,W","  280",",,W","10.1",",,W","15.0",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2017-10-30","2.01",",,W",,,,,"0.00",",,W,2400",,,,,,,"69",",,W","64",",,W","  270",",,W","  270",",,W","6.9",",,W","11.0",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2017-10-31","2.01",",,W",,,,,"0.00","T,,W,2400",,,,,,,"69",",,W","63",",,W","  130",",,W","  130",",,W","8.1",",,W","11.0",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2017-11-01","1.34",",,W",,,,,"0.00",",,W,2400",,,,,,,"72",",,W","63",",,W","  270",",,W","  280",",,W","8.1",",,W","13.0",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2017-11-02","0.89",",,W",,,,,"0.00",",,W,2400",,,,,,,"68",",,W","59",",,W","  270",",,W","  270",",,W","8.1",",,W","11.0",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2017-11-03","1.57",",,W",,,,,"0.00",",,W,2400",,,,,,,"71",",,W","59",",,W","  280",",,W","  280",",,W","8.9",",,W","14.1",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2017-11-04","2.01",",,W",,,,,"0.00",",,W,2400",,,,,,,"72",",,W","57",",,W","  270",",,W","  270",",,W","12.1",",,W","19.9",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2017-11-05","1.12",",,W",,,,,"0.00","T,,W,2400",,,,,,,"70",",,W","59",",,W","  270",",,W","  290",",,W","6.9",",,W","13.0",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2017-11-06","1.79",",,W",,,,,"0.00","T,,W,2400",,,,,,,"73",",,W","58",",,W","  280",",,W","  290",",,W","8.1",",,W","13.0",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2017-11-07","0.89",",,W",,,,,"0.00",",,W,2400",,,,,,,"76",",,W","59",",,W","  270",",,W","  280",",,W","8.9",",,W","16.1",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2017-11-08","1.57",",,W",,,,,"0.00",",,W,2400",,,,,,,"77",",,W","56",",,W","  280",",,W","  280",",,W","10.1",",,W","14.1",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2017-11-09","1.34",",,W",,,,,"0.00",",,W,2400",,,,,,,"72",",,W","60",",,W","  270",",,W","  270",",,W","8.1",",,W","14.1",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2017-11-10","2.24",",,W",,,,,"0.00",",,W,2400",,,,,,,"71",",,W","58",",,W","  270",",,W","  280",",,W","10.1",",,W","15.0",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2017-11-11","1.34",",,W",,,,,"0.00",",,W,2400",,,,,,,"73",",,W","54",",,W","  280",",,W","  280",",,W","8.9",",,W","14.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2017-11-12","0.67",",,W",,,,,"0.00",",,W,2400",,,,,,,"69",",,W","55",",,W","  270",",,W","  280",",,W","8.1",",,W","12.1",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2017-11-13","0.45",",,W",,,,,"0.00",",,W,2400",,,,,,,"73",",,W","53",",,W","  260",",,W","  280",",,W","6.0",",,W","8.9",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2017-11-14","0.67",",,W",,,,,"0.00",",,W,2400",,,,,,,"78",",,W","53",",,W","  270",",,W","  280",",,W","8.9",",,W","12.1",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2017-11-15","0.67",",,W",,,,,"0.00",",,W,2400",,,,,,,"79",",,W","56",",,W","  260",",,W","  280",",,W","6.9",",,W","11.0",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2017-11-16","0.45",",,W",,,,,"0.00","T,,W,2400",,,,,,,"78",",,W","59",",,W","  270",",,W","  280",",,W","8.9",",,W","12.1",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2017-11-17","1.34",",,W",,,,,"0.01",",,W,2400",,,,,,,"73",",,W","61",",,W","  270",",,W","  280",",,W","10.1",",,W","16.1",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2017-11-18","0.89",",,W",,,,,"0.00",",,W,2400",,,,,,,"78",",,W","55",",,W","  280",",,W","  270",",,W","8.9",",,W","13.0",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2017-11-19","1.57",",,W",,,,,"0.00",",,W,2400",,,,,,,"77",",,W","55",",,W","  270",",,W","  270",",,W","6.9",",,W","11.0",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2017-11-20","0.22",",,W",,,,,"0.00",",,W,2400",,,,,,,"73",",,W","50",",,W","  270",",,W","  270",",,W","6.9",",,W","10.1",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2017-11-21","0.45",",,W",,,,,"0.00",",,W,2400",,,,,,,"88",",,W","58",",,W","  270",",,W","  270",",,W","8.1",",,W","10.1",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2017-11-22","1.34",",,W",,,,,"0.00",",,W,2400",,,,,,,"93",",,W","62",",,W","  280",",,W","  280",",,W","6.9",",,W","11.0",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2017-11-23","2.01",",,W",,,,,"0.00",",,W,2400",,,,,,,"92",",,W","64",",,W","  270",",,W","  270",",,W","8.1",",,W","12.1",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2017-11-24","0.45",",,W",,,,,"0.00",",,W,2400",,,,,,,"84",",,W","59",",,W","  280",",,W","  280",",,W","6.9",",,W","10.1",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2017-11-25","0.22",",,W",,,,,"0.00",",,W,2400",,,,,,,"83",",,W","58",",,W","  280",",,W","  280",",,W","6.0",",,W","8.1",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2017-11-26","1.57",",,W",,,,,"0.00",",,W,2400",,,,,,,"71",",,W","58",",,W","  270",",,W","  270",",,W","8.9",",,W","14.1",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2017-11-27","1.57",",,W",,,,,"0.00","T,,W,2400",,,,,,,"68",",,W","54",",,W","  270",",,W","  280",",,W","10.1",",,W","16.1",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2017-11-28","0.22",",,W",,,,,"0.00",",,W,2400",,,,,,,"76",",,W","49",",,W","  270",",,W","  270",",,W","8.1",",,W","12.1",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2017-11-29","0.67",",,W",,,,,"0.00",",,W,2400",,,,,,,"75",",,W","52",",,W","  260",",,W","  280",",,W","6.9",",,W","11.0",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2017-11-30","0.45",",,W",,,,,"0.00",",,W,2400",,,,,,,"76",",,W","51",",,W","  280",",,W","  270",",,W","6.0",",,W","11.0",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2017-12-01","1.34",",,W",,,,,"0.00",",,W,2400",,,,,,,"74",",,W","52",",,W","  270",",,W","  270",",,W","6.9",",,W","11.0",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2017-12-02","0.45",",,W",,,,,"0.00",",,W,2400",,,,,,,"76",",,W","51",",,W","  280",",,W","  280",",,W","8.1",",,W","11.0",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2017-12-03","0.89",",,W",,,,,"0.00",",,W,2400",,,,,,,"69",",,W","52",",,W","  270",",,W","  280",",,W","8.1",",,W","11.0",",,W","    1",",,W","    1",",,W",,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2017-12-04","1.79",",,W",,,,,"0.00",",,W,2400",,,,,,,"72",",,W","51",",,W","   20",",,W","   30",",,W","8.1",",,W","15.0",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2017-12-05","1.12",",,W",,,,,"0.00",",,W,2400",,,,,,,"71",",,W","45",",,W","   30",",,W","   40",",,W","12.1",",,W","19.9",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2017-12-06","0.22",",,W",,,,,"0.00",",,W,2400",,,,,,,"75",",,W","44",",,W","  150",",,W","  280",",,W","6.0",",,W","10.1",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2017-12-07","0.89",",,W",,,,,"0.00",",,W,2400",,,,,,,"78",",,W","46",",,W","  130",",,W","  120",",,W","6.9",",,W","10.1",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2017-12-08","1.12",",,W",,,,,"0.00",",,W,2400",,,,,,,"78",",,W","48",",,W","  270",",,W","  270",",,W","8.1",",,W","12.1",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2017-12-09","0.22",",,W",,,,,"0.00",",,W,2400",,,,,,,"83",",,W","50",",,W","  270",",,W","  270",",,W","6.0",",,W","8.1",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2017-12-10","0.22",",,W",,,,,"0.00",",,W,2400",,,,,,,"82",",,W","50",",,W","  270",",,W","  270",",,W","8.1",",,W","11.0",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2017-12-11","1.12",",,W",,,,,"0.00",",,W,2400",,,,,,,"80",",,W","53",",,W","  270",",,W","  280",",,W","8.1",",,W","11.0",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2017-12-12","1.34",",,W",,,,,"0.00",",,W,2400",,,,,,,"83",",,W","53",",,W","  280",",,W","  280",",,W","8.1",",,W","11.0",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2017-12-13","0.22",",,W",,,,,"0.00",",,W,2400",,,,,,,"81",",,W","49",",,W","  270",",,W","  270",",,W","6.9",",,W","10.1",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2017-12-14","0.89",",,W",,,,,"0.00",",,W,2400",,,,,,,"76",",,W","48",",,W","  270",",,W","  280",",,W","6.9",",,W","10.1",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2017-12-15","0.89",",,W",,,,,"0.00",",,W,2400",,,,,,,"81",",,W","50",",,W","  280",",,W","  270",",,W","8.9",",,W","14.1",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2017-12-16","1.79",",,W",,," 1145",",,W","0.00",",,W,2400",,,,,,,"67",",,W","52",",,W","  100",",,W","  130",",,W","8.9",",,W","13.0",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2017-12-17","0.67",",,W",,," 0713",",,W","0.00",",,W,2400",,,,,,,"72",",,W","48",",,W","   10",",,W","   10",",,W","8.1",",,W","14.1",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2017-12-18","1.57",",,W",,," 1425",",,W","0.00",",,W,2400",,,,,,,"72",",,W","50",",,W","  280",",,W","  280",",,W","8.9",",,W","14.1",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2017-12-19","0.67",",,W",,," 1622",",,W","0.00",",,W,2400",,,,,,,"69",",,W","47",",,W","  280",",,W","  280",",,W","6.0",",,W","10.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2017-12-20","2.24",",,W",,," 2105",",,W","0.01",",,W,2400",,,,,,,"60",",,W","47",",,W","   10",",,W","  360",",,W","13.0",",,W","21.0",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2017-12-21","1.12",",,W",,," 0228",",,W","0.00","T,,W,2400",,,,,,,"63",",,W","44",",,W","  270",",,W","  340",",,W","8.1",",,W","16.1",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2017-12-22","0.89",",,W",,," 1437",",,W","0.00",",,W,2400",,,,,,,"65",",,W","40",",,W","  270",",,W","  280",",,W","6.0",",,W","8.9",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2017-12-23","1.12",",,W",,," 1353",",,W","0.00",",,W,2400",,,,,,,"66",",,W","47",",,W","  280",",,W","  270",",,W","6.9",",,W","8.9",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2017-12-24","0.89",",,W",,," 1401",",,W","0.00",",,W,2400",,,,,,,"74",",,W","45",",,W","  270",",,W","  270",",,W","8.1",",,W","13.0",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2017-12-25","0.45",",,W",,," 1410",",,W","0.00",",,W,2400",,,,,,,"69",",,W","45",",,W","  270",",,W","  270",",,W","6.0",",,W","8.1",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2017-12-26","0.22",",,W",,," 1539",",,W","0.00",",,W,2400",,,,,,,"68",",,W","46",",,W","  280",",,W","  280",",,W","6.0",",,W","8.9",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2017-12-27","0.22",",,W",,," 1327",",,W","0.00",",,W,2400",,,,,,,"76",",,W","46",",,W","  270",",,W","  270",",,W","6.9",",,W","8.9",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","34.0236","-118.2911","54.6","2017-12-28","0.45",",,W",,," 1652",",,W","0.00",",,W,2400",,,,,,,"79",",,W","47",",,W","  280",",,W","  270",",,W","6.0",",,W","10.1",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
