"STATION","NAME","DATE","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS","WESD","WESF","WT01","WT03","WT04","WT05","WT06","WT11"
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-07-10","1.30","0.0","0.0","79","69","72","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-07-11","0.00","0.0","0.0","92","72","72","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-07-12","0.00","0.0","0.0","94","72","73","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-07-13","0.00","0.0","0.0","95","73","74","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-07-14","0.00","0.0","0.0","94","74","75","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-07-15","0.00","0.0","0.0","95","75","76","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-07-16","0.00","0.0","0.0","95","74","75","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-07-17","0.00","0.0","0.0","97","72","72","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-07-18","0.00","0.0","0.0","99","72","76","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-07-19","0.00","0.0","0.0","101","75","75","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-07-20","0.00","0.0","0.0","101","75","75","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-07-21","0.00","0.0","0.0","102","73","73","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-07-22","0.00","0.0","0.0","102","73","74","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-07-23","0.00","0.0","0.0","104","74","74","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-07-24","0.00","0.0","0.0","108","74","84","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-07-25","0.00","0.0","0.0","99","75","75","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-07-26","0.00","0.0","0.0","99","71","72","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-07-27","0.00","0.0","0.0","100","70","71","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-07-28","0.00","0.0","0.0","101","71","72","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-07-29","0.00","0.0","0.0","100","72","75","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-07-30","0.00","0.0","0.0","102","75","76","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-07-31","0.00","0.0","0.0","99","76","78","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-08-01","0.00","0.0","0.0","97","70","72","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-08-02","0.00","0.0","0.0","98","66","67","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-08-03","0.00","0.0","0.0","98","67","70","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-08-04","0.00","0.0","0.0","98","70","73","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-08-05","0.00","0.0","0.0","98","73","75","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-08-06","0.00","0.0","0.0","97","74","74","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-08-07","0.00","0.0","0.0","99","74","75","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-08-08","0.00","0.0","0.0","99","75","76","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-08-09","0.00","0.0","0.0","100","74","74","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-08-10","0.00","0.0","0.0","99","74","76","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-08-11","0.04","0.0","0.0","94","72","73","0.0","0.0",,"    1",,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-08-12","0.57","0.0","0.0","95","73","74","0.0","0.0",,"    1",,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-08-13","0.08","0.0","0.0","88","73","77","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-08-14","0.00","0.0","0.0","96","74","74","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-08-15","0.00","0.0","0.0","96","74","76","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-08-16","0.00","0.0","0.0","99","76","76","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-08-17","0.00","0.0","0.0","100","74","74","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-08-18","0.00","0.0","0.0","102","74","75","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-08-19","0.00","0.0","0.0","101","75","75","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-08-20","0.00","0.0","0.0","100","75","77","0.0","0.0",,"    1",,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-08-21","0.00","0.0","0.0","102","76","76","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-08-22","0.00","0.0","0.0","101","76","76","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-08-23","0.00","0.0","0.0","102","74","75","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-08-24","0.00","0.0","0.0","102","75","75","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-08-25","0.00","0.0","0.0","101","75","77","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-08-26","0.00","0.0","0.0","99","77","78","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-08-27","0.00","0.0","0.0","100","77","77","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-08-28","0.00","0.0","0.0","99","77","77","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-08-29","0.00","0.0","0.0","100","76","76","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-08-30","0.00","0.0","0.0","100","74","74","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-08-31","0.00","0.0","0.0","97","69","70","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-09-01","0.00","0.0","0.0","99","70","71","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-09-02","0.00","0.0","0.0","97","71","75","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-09-03","0.00","0.0","0.0","98","75","76","0.0","0.0",,"    1",,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-09-04","0.19","0.0","0.0","94","74","74","0.0","0.0",,"    1",,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-09-05","0.52","0.0","0.0","90","73","74","0.0","0.0",,"    1",,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-09-06","0.00","0.0","0.0","93","73","73","0.0","0.0",,"    1",,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-09-07","1.12","0.0","0.0","94","72","74","0.0","0.0",,"    1",,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-09-08","0.29","0.0","0.0","87","71","71","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-09-09","0.34","0.0","0.0","84","71","72","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-09-10","1.06","0.0","0.0","76","69","69","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-09-11","0.10","0.0","0.0","73","69","70","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-09-12","0.44","0.0","0.0","79","70","72","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-09-13","0.41","0.0","0.0","84","70","72","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-09-14","0.00","0.0","0.0","88","71","72","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-09-15","0.35","0.0","0.0","81","72","72","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-09-16","0.34","0.0","0.0","82","71","72","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-09-17","0.00","0.0","0.0","88","68","68","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-09-18","0.00","0.0","0.0","90","68","70","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-09-19","0.00","0.0","0.0","92","69","69","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-09-20","0.00","0.0","0.0","91","69","76","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-09-21","0.31","0.0","0.0","85","72","76","0.0","0.0",,"    1",,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-09-22","3.26","0.0","0.0","85","72","72","0.0","0.0",,"    1",,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-09-23","0.01","0.0","0.0","76","64","66","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-09-24","0.01","0.0","0.0","75","66","68","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-09-25","0.00","0.0","0.0","86","68","74","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-09-26","0.00","0.0","0.0","91","73","73","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-09-27","0.00","0.0","0.0","84","60","60","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-09-28","0.00","0.0","0.0","79","60","61","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-09-29","0.20","0.0","0.0","82","61","72","0.0","0.0",,"    1",,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-09-30","0.63","0.0","0.0","76","68","70","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-10-01","0.00","0.0","0.0","84","68","69","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-10-02","0.04","0.0","0.0","86","69","72","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-10-03","0.00","0.0","0.0","87","72","73","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-10-04","0.00","0.0","0.0","89","72","72","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-10-05","0.00","0.0","0.0","89","72","73","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-10-06","0.01","0.0","0.0","89","73","74","0.0","0.0",,"    1",,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-10-07","0.36","0.0","0.0","87","71","73","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-10-08","0.00","0.0","0.0","86","73","73","0.0","0.0",,"    1",,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-10-09","1.77","0.0","0.0","81","69","73","0.0","0.0",,"    1",,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-10-10","0.59","0.0","0.0","77","64","64","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-10-11","0.00","0.0","0.0","76","59","61","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-10-12","0.00","0.0","0.0","72","58","68","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-10-13","0.02","0.0","0.0","84","68","72","0.0","0.0",,"    1",,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-10-14","0.49","0.0","0.0","88","65","66","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-10-15","0.07","0.0","0.0","88","44","44","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-10-16","2.35","0.0","0.0","46","42","46","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-10-17","0.11","0.0","0.0","49","46","49","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-10-18","0.04","0.0","0.0","56","49","52","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-10-19","0.32","0.0","0.0","58","52","58","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-10-20","1.16","0.0","0.0","62","58","60","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-10-21","0.00","0.0","0.0","64","53","53","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-10-22","0.00","0.0","0.0","70","53","53","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-10-23","0.07","0.0","0.0","63","52","53","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-10-24","0.11","0.0","0.0","67","53","55","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-10-25","0.50","0.0","0.0","61","55","57","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-10-26","0.00","0.0","0.0","66","52","52","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-10-27","0.00","0.0","0.0","76","52","56","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-10-28","0.00","0.0","0.0","84","55","55","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-10-29","0.00","0.0","0.0","84","55","59","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-10-30","0.00","0.0","0.0","82","59","66","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-10-31","0.00","0.0","0.0","82","66","70","0.0","0.0",,"    1",,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-11-01","0.08","0.0","0.0","80","50","50","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-11-02","0.00","0.0","0.0","66","43","44","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-11-03","0.00","0.0","0.0","74","44","56","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-11-04","0.18","0.0","0.0","76","53","53","0.0","0.0",,"    1",,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-11-05","0.00","0.0","0.0","70","53","61","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-11-06","0.00","0.0","0.0","80","59","63","0.0","0.0","    1",,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-11-07","0.00","0.0","0.0","76","63","71","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-11-08","0.00","0.0","0.0","85","56","56","0.0","0.0",,"    1",,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-11-09","1.56","0.0","0.0","60","47","47","0.0","0.0",,"    1",,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-11-10","0.00","0.0","0.0","57","45","45","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-11-11","0.00","0.0","0.0","52","45","46","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-11-12","0.24","0.0","0.0","54","46","47","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-11-13","0.05","0.0","0.0","48","33","33","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-11-14","0.00","0.0","0.0","46","26","27","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-11-15","0.00","0.0","0.0","54","27","31","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-11-16","0.00","0.0","0.0","65","31","37","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-11-17","0.00","0.0","0.0","69","37","43","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-11-18","0.00","0.0","0.0","72","43","48","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-11-19","0.04","0.0","0.0","50","41","42","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-11-20","0.00","0.0","0.0","51","40","40","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-11-21","0.00","0.0","0.0","60","38","41","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-11-22","0.06","0.0","0.0","55","41","48","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-11-23","0.00","0.0","0.0","62","48","54","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-11-24","0.00","0.0","0.0","75","44","44","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-11-25","0.00","0.0","0.0","74","44","58","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-11-26","0.00","0.0","0.0","65","40","40","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-11-27","0.00","0.0","0.0","57","30","30","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-11-28","0.00","0.0","0.0","63","30","42","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-11-29","0.00","0.0","0.0","69","42","55","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-11-30","0.03","0.0","0.0","76","55","64","0.0","0.0",,"    1",,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-12-01","0.16","0.0","0.0","74","50","50","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-12-02","0.00","0.0","0.0","74","47","47","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-12-03","0.00","0.0","0.0","67","45","46","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-12-04","0.00","0.0","0.0","61","37","37","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-12-05","0.00","0.0","0.0","55","34","34","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-12-06","0.00","0.0","0.0","55","34","50","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-12-07","0.47","0.0","0.0","54","49","49","0.0","0.0","    1",,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-12-08","1.66","0.0","0.0","49","42","42","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-12-09","0.01","0.0","0.0","43","35","38","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-12-10","0.00","0.0","0.0","53","34","34","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-12-11","0.00","0.0","0.0","57","34","34","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-12-12","0.00","0.0","0.0","60","34","52","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-12-13","0.00","0.0","0.0","64","52","56","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-12-14","0.00","0.0","0.0","67","41","41","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-12-15","0.00","0.0","0.0","51","39","39","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-12-16","0.00","0.0","0.0","65","34","40","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-12-17","0.00","0.0","0.0","62","40","49","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-12-18","0.00","0.0","0.0","68","38","46","0.0","0.0","    1",,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-12-19","0.00","0.0","0.0","64","46","55","0.0","0.0","    1",,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-12-20","0.02","0.0","0.0","60","49","49","0.0","0.0","    1",,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-12-21","0.00","0.0","0.0","63","37","37","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-12-22","0.00","0.0","0.0","65","37","45","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-12-23","0.00","0.0","0.0","79","45","47","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-12-24","0.00","0.0","0.0","61","36","36","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-12-25","0.00","0.0","0.0","59","36","59","0.0","0.0","    1",,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-12-26","0.00","0.0","0.0","71","59","61","0.0","0.0",,"    1",,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-12-27","2.85","0.0","0.0","68","48","49","0.0","0.0","    1","    1",,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-12-28","0.00","0.0","0.0","67","38","38","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-12-29","0.00","0.0","0.0","53","38","40","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-12-30","0.00","0.0","0.0","45","37","37","0.0","0.0",,"    1",,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2018-12-31","0.30","0.0","0.0","42","37","40","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2019-01-01","0.00","0.0","0.0","62","38","38","0.0","0.0","    1",,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2019-01-02","0.42","0.0","0.0","43","34","35","0.0","0.0","    1",,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2019-01-03","1.63","0.0","0.0","38","35","36","0.0","0.0",,"    1",,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2019-01-04","0.01","0.0","0.0","49","31","33","0.0","0.0","    1",,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2019-01-05","0.00","0.0","0.0","61","33","39","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2019-01-06","0.00","0.0","0.0","73","39","42","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2019-01-07","0.00","0.0","0.0","70","42","62","0.0","0.0","    1",,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2019-01-08","0.00","0.0","0.0","75","55","55","0.0","0.0","    1",,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2019-01-09","0.00","0.0","0.0","76","49","49","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2019-01-10","0.00","0.0","0.0","60","40","46","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2019-01-11","0.00","0.0","0.0","58","46","49","0.0","0.0","    1",,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2019-01-12","0.36","0.0","0.0","57","49","52","0.0","0.0","    1",,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2019-01-13","0.00","0.0","0.0","60","36","36","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2019-01-14","0.00","0.0","0.0","52","36","36","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2019-01-15","0.00","0.0","0.0","52","36","44","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2019-01-16","0.00","0.0","0.0","51","44","49","0.0","0.0","    1",,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2019-01-17","0.02","0.0","0.0","56","49","52","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2019-01-18","0.00","0.0","0.0","73","48","52","0.0","0.0","    1",,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2019-01-19","0.00","0.0","0.0","64","44","44","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2019-01-20","0.00","0.0","0.0","59","29","31","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2019-01-21","0.00","0.0","0.0","54","31","35","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2019-01-22","0.00","0.0","0.0","64","35","56","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2019-01-23","0.36","0.0","0.0","66","34","34","0.0","0.0",,,"    1",,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2019-01-24","0.00","0.0","0.0","54","30","30","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2019-01-25","0.00","0.0","0.0","62","30","42","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2019-01-26","0.00","0.0","0.0","58","41","41","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2019-01-27","0.29","0.0","0.0","60","41","47","0.0","0.0","    1",,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2019-01-28","0.00","0.0","0.0","64","41","45","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2019-01-29","0.00","0.0","0.0","71","34","34","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2019-01-30","0.00","0.0","0.0","49","34","36","0.0","0.0",,,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2019-01-31","0.00","0.0","0.0","55","36","45","0.0","0.0","    1",,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2019-02-01","0.05","0.0","0.0","56","45","55","0.0","0.0","    1",,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2019-02-02","0.01","0.0","0.0","64","55","58","0.0","0.0","    1",,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2019-02-03","0.03","0.0","0.0","63","58","60","0.0","0.0","    1",,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2019-02-04","0.00","0.0","0.0","74","60","64","0.0","0.0","    1",,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2019-02-05","0.00","0.0","0.0","74","64","66","0.0","0.0","    1",,,,,
"USC00410433","AUSTIN GREAT HILLS, TX US","2019-02-06","0.00","0.0","0.0","77","66","67","0.0","0.0","    1",,,,,
